"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,1.941703,1.272813,"MB/sec",100000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,33798.813756,22113.580970,"B/op",100000
"benchmarks.persistentDeque.Add.addLast:·gc.count","avgt",1,10,24.000000,NaN,"counts",100000
"benchmarks.persistentDeque.Add.addLast:·gc.time","avgt",1,10,125.000000,NaN,"ms",100000
"benchmarks.persistentDeque.Add.addLast","avgt",1,10,3878456.320800,2578677.877876,"us/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.alloc.rate","avgt",1,10,832.932961,479.421454,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.alloc.rate.norm","avgt",1,10,3319975163.200000,5816.184238,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space","avgt",1,10,809.873855,421.592026,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3295569510.400000,543656409.086832,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Old_Gen","avgt",1,10,89.302318,148.912221,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,553364521.600000,914107119.040525,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,35.791206,39.101379,"MB/sec",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,184988467.200000,218441374.794068,"B/op",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.count","avgt",1,10,46.000000,NaN,"counts",10000000
"benchmarks.persistentDeque.Add.addLast:·gc.time","avgt",1,10,27127.000000,NaN,"ms",10000000
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,0.083443,0.003379,"us/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1446.705575,59.066793,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,408.000288,0.001006,"B/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1451.037588,74.957420,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,409.189315,9.991497,"B/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.149200,0.080537,"MB/sec",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.042044,0.022594,"B/op",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,209.000000,NaN,"counts",3
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,95.000000,NaN,"ms",3
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,0.729682,0.015150,"us/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1707.655218,35.476340,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,4472.002737,0.009604,"B/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1711.820176,66.002485,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4482.607751,120.509315,"B/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.143039,0.060115,"MB/sec",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.374299,0.154895,"B/op",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.count","avgt",1,10,222.000000,NaN,"counts",15
"benchmarks.persistentDeque.Remove.removeFirst:·gc.time","avgt",1,10,98.000000,NaN,"ms",15
"benchmarks.persistentDeque.Remove.removeFirst","avgt",1,10,87.668965,8.520694,"us/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1614.571141,120.742956,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,526928.355143,1.268887,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1613.116650,121.279782,"MB/sec",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,526745.890480,27218.125369,"B/op",1000
"benchmarks.persistentDeque.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.085064,0.040417,"MB/sec",1000
