"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,1280660821.333333,300414959.073021,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space","avgt",1,10,3.448144,14.047774,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,1985740.800000,8032408.609598,"B/op",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.count","avgt",1,10,30.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Add.addLast:·gc.time","avgt",1,10,756.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,0.122388,0.002374,"us/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1434.501054,21.037522,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,560.000413,0.001465,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1433.759872,41.906938,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,559.729706,15.809015,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.128390,0.055249,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.050182,0.022017,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,211.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,97.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,0.537250,0.008423,"us/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,2234.459077,37.636998,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,3680.001701,0.005963,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,2238.688218,89.405091,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3687.025850,137.544075,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.144741,0.039246,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.238231,0.062868,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,208.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,95.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,224.336487,20.412403,"us/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1916.996864,148.911209,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,793976.426619,1.492020,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1916.792242,199.267290,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,793251.594126,29403.104630,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.095222,0.039499,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,39.720528,18.055829,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,189.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,88.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,51283.985618,729.473292,"us/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,1553.153058,29.653907,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,133845056.018713,306.197619,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,1554.565120,97.277369,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,133979498.891228,8490125.979008,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,0.609010,0.347673,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,52428.800000,29640.996279,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,154.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,93.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Remove.removeFirst","avgt",1,10,6491934.578500,89360.839321,"us/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate","avgt",1,10,2255.674986,28.034495,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.alloc.rate.norm","avgt",1,10,17555604092.800000,5823.833640,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space","avgt",1,10,2264.652211,154.277749,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Eden_Space.norm","avgt",1,10,17622892512.000000,1076732737.195985,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Old_Gen","avgt",1,10,3.796845,12.108440,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Old_Gen.norm","avgt",1,10,29644228.000000,94537957.172370,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space","avgt",1,10,5.675356,0.799622,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,44174540.800000,6260797.588275,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.count","avgt",1,10,136.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirst:·gc.time","avgt",1,10,1109.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,0.129379,0.002150,"us/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1392.015115,17.881458,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,560.000418,0.001470,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1388.977637,44.243779,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,558.798987,17.923542,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.101269,0.087474,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.040717,0.035183,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,216.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,97.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,0.575392,0.009726,"us/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,2188.924884,36.005098,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,3680.001767,0.006239,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,2190.466327,69.659414,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3682.663546,106.289019,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.130387,0.049004,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.218936,0.080880,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,210.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,210.787349,5.136674,"us/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,2173.090376,50.246235,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,847048.408166,1.434103,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,2166.243858,106.746476,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,844321.192777,33286.866053,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.105706,0.068484,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,41.118995,26.301420,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,224.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,99.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,50119.956085,1487.249027,"us/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1753.866648,56.143350,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,148377455.150409,306.659185,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1752.966573,111.291734,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,148255508.539883,5756588.004577,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.641163,0.179325,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,54323.978480,15884.503152,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,156.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,98.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,6816449.055400,95384.372974,"us/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,2472.974861,26.926414,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,20082374401.600000,5825.523586,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,2460.997474,116.013709,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,19986854696.800000,1007388159.462676,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Old_Gen","avgt",1,10,4.623620,11.281523,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,37853646.400000,92390178.709858,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,3.629148,1.007357,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,29455155.200000,8004556.637847,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,161.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,1113.000000,NaN,"ms",10000000
