"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: listSize"
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,47.196230,21.593953,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.count","avgt",1,10,219.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.time","avgt",1,10,96.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast","avgt",1,10,58635.352926,1002.540734,"us/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate","avgt",1,10,1451.518733,33.958691,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate.norm","avgt",1,10,140886683.182353,344.039873,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space","avgt",1,10,1452.211282,64.699404,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,140962924.423529,5931832.770337,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.456408,0.338425,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,44176.564706,32155.071195,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.count","avgt",1,10,167.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.time","avgt",1,10,106.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast","avgt",1,10,8298530.285800,410395.331537,"us/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate","avgt",1,10,1961.720076,85.275664,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.alloc.rate.norm","avgt",1,10,18915971292.000000,5875.244783,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space","avgt",1,10,1961.361075,80.726159,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,18918460620.800000,704753993.460152,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Old_Gen","avgt",1,10,4.030911,9.833347,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,38569796.800000,94109450.609195,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space","avgt",1,10,2.640086,0.687598,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,25464012.800000,6492287.323521,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.count","avgt",1,10,161.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Remove.removeFirstRemoveLast:·gc.time","avgt",1,10,1029.000000,NaN,"ms",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,0.125382,0.002313,"us/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1430.069055,25.635378,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,560.000409,0.001437,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1430.647564,59.149855,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,560.243316,21.880747,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.130807,0.049367,"MB/sec",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.051212,0.019182,"B/op",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,201.000000,NaN,"counts",3
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,95.000000,NaN,"ms",3
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,0.597502,0.093352,"us/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,2156.238907,232.927157,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,3680.001746,0.006074,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,2157.646840,252.066068,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3681.254677,99.294774,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.124529,0.073902,"MB/sec",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.212035,0.119560,"B/op",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,186.000000,NaN,"counts",15
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,118.000000,NaN,"ms",15
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,207.530903,4.753959,"us/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,2200.717856,47.495515,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,847048.415764,1.478178,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,2205.686681,179.527289,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,848808.060024,61363.376787,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.103763,0.059152,"MB/sec",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,40.010344,23.149438,"B/op",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,157.000000,NaN,"counts",1000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,76.000000,NaN,"ms",1000
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,51409.051794,6009.998034,"us/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,1719.607164,176.702301,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,148377455.826440,306.303326,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,1721.937938,204.998006,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,148672536.629542,11802112.298671,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,0.677306,0.323364,"MB/sec",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,59152.552377,31024.040689,"B/op",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,122.000000,NaN,"counts",100000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,88.000000,NaN,"ms",100000
"benchmarks.paguro.rrbTree.Remove.removeLast","avgt",1,10,6555967.127700,103222.433226,"us/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate","avgt",1,10,2567.081282,35.919113,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.alloc.rate.norm","avgt",1,10,20082373931.200000,5820.483551,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space","avgt",1,10,2573.297890,107.605253,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Eden_Space.norm","avgt",1,10,20134494208.000000,996426657.894160,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Old_Gen","avgt",1,10,3.955936,12.623250,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Old_Gen.norm","avgt",1,10,31344017.600000,100052254.157809,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space","avgt",1,10,5.582847,0.754117,"MB/sec",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,43689574.400000,6143783.810236,"B/op",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.count","avgt",1,10,155.000000,NaN,"counts",10000000
"benchmarks.paguro.rrbTree.Remove.removeLast:·gc.time","avgt",1,10,1218.000000,NaN,"ms",10000000
